subclass	sample	random_cluster_n	random_max_cluster_size	true_mean_cluster_size	difference_true_mean_minus_random_max
222 PB Evx2 Glut	sample_307	1	128.0	163.0	35.0
222 PB Evx2 Glut	sample_308	1	186.0	163.0	-23.0
222 PB Evx2 Glut	sample_309	1	181.0	163.0	-18.0
222 PB Evx2 Glut	sample_31	1	143.0	163.0	20.0
222 PB Evx2 Glut	sample_310	1	142.0	163.0	21.0
222 PB Evx2 Glut	sample_311	1	147.0	163.0	16.0
222 PB Evx2 Glut	sample_312	1	152.0	163.0	11.0
222 PB Evx2 Glut	sample_313	1	148.0	163.0	15.0
222 PB Evx2 Glut	sample_314	1	141.0	163.0	22.0
222 PB Evx2 Glut	sample_315	1	103.0	163.0	60.0
222 PB Evx2 Glut	sample_316	1	183.0	163.0	-20.0
222 PB Evx2 Glut	sample_317	1	109.0	163.0	54.0
222 PB Evx2 Glut	sample_318	1	113.0	163.0	50.0
222 PB Evx2 Glut	sample_32	1	131.0	163.0	32.0
222 PB Evx2 Glut	sample_321	1	150.0	163.0	13.0
222 PB Evx2 Glut	sample_322	1	124.0	163.0	39.0
222 PB Evx2 Glut	sample_323	1	185.0	163.0	-22.0
222 PB Evx2 Glut	sample_324	1	109.0	163.0	54.0
222 PB Evx2 Glut	sample_325	1	139.0	163.0	24.0
222 PB Evx2 Glut	sample_326	1	145.0	163.0	18.0
222 PB Evx2 Glut	sample_327	1	126.0	163.0	37.0
222 PB Evx2 Glut	sample_328	1	147.0	163.0	16.0
222 PB Evx2 Glut	sample_329	1	138.0	163.0	25.0
222 PB Evx2 Glut	sample_33	1	145.0	163.0	18.0
222 PB Evx2 Glut	sample_330	1	107.0	163.0	56.0
222 PB Evx2 Glut	sample_331	1	114.0	163.0	49.0
222 PB Evx2 Glut	sample_332	1	76.0	163.0	87.0
222 PB Evx2 Glut	sample_333	1	115.0	163.0	48.0
222 PB Evx2 Glut	sample_334	1	174.0	163.0	-11.0
222 PB Evx2 Glut	sample_335	1	169.0	163.0	-6.0
222 PB Evx2 Glut	sample_336	1	124.0	163.0	39.0
222 PB Evx2 Glut	sample_337	1	146.0	163.0	17.0
222 PB Evx2 Glut	sample_338	1	178.0	163.0	-15.0
222 PB Evx2 Glut	sample_339	1	159.0	163.0	4.0
222 PB Evx2 Glut	sample_34	1	126.0	163.0	37.0
222 PB Evx2 Glut	sample_341	1	180.0	163.0	-17.0
222 PB Evx2 Glut	sample_343	1	199.0	163.0	-36.0
222 PB Evx2 Glut	sample_344	1	59.0	163.0	104.0
222 PB Evx2 Glut	sample_345	1	150.0	163.0	13.0
222 PB Evx2 Glut	sample_346	1	180.0	163.0	-17.0
222 PB Evx2 Glut	sample_347	1	174.0	163.0	-11.0
222 PB Evx2 Glut	sample_348	1	115.0	163.0	48.0
222 PB Evx2 Glut	sample_35	1	160.0	163.0	3.0
222 PB Evx2 Glut	sample_350	1	160.0	163.0	3.0
222 PB Evx2 Glut	sample_351	1	166.0	163.0	-3.0
222 PB Evx2 Glut	sample_352	1	126.0	163.0	37.0
222 PB Evx2 Glut	sample_354	1	121.0	163.0	42.0
222 PB Evx2 Glut	sample_355	1	144.0	163.0	19.0
222 PB Evx2 Glut	sample_356	1	148.0	163.0	15.0
222 PB Evx2 Glut	sample_357	1	154.0	163.0	9.0
222 PB Evx2 Glut	sample_359	1	160.0	163.0	3.0
222 PB Evx2 Glut	sample_36	1	147.0	163.0	16.0
222 PB Evx2 Glut	sample_360	1	104.0	163.0	59.0
222 PB Evx2 Glut	sample_361	1	149.0	163.0	14.0
222 PB Evx2 Glut	sample_362	1	189.0	163.0	-26.0
222 PB Evx2 Glut	sample_364	1	152.0	163.0	11.0
222 PB Evx2 Glut	sample_366	1	175.0	163.0	-12.0
222 PB Evx2 Glut	sample_368	1	119.0	163.0	44.0
222 PB Evx2 Glut	sample_369	1	120.0	163.0	43.0
222 PB Evx2 Glut	sample_37	1	149.0	163.0	14.0
222 PB Evx2 Glut	sample_370	1	141.0	163.0	22.0
222 PB Evx2 Glut	sample_371	1	157.0	163.0	6.0
222 PB Evx2 Glut	sample_372	1	89.0	163.0	74.0
222 PB Evx2 Glut	sample_373	1	154.0	163.0	9.0
222 PB Evx2 Glut	sample_374	1	134.0	163.0	29.0
222 PB Evx2 Glut	sample_375	1	143.0	163.0	20.0
222 PB Evx2 Glut	sample_376	1	152.0	163.0	11.0
222 PB Evx2 Glut	sample_377	1	151.0	163.0	12.0
222 PB Evx2 Glut	sample_378	1	172.0	163.0	-9.0
222 PB Evx2 Glut	sample_379	1	161.0	163.0	2.0
222 PB Evx2 Glut	sample_38	1	159.0	163.0	4.0
222 PB Evx2 Glut	sample_380	1	137.0	163.0	26.0
222 PB Evx2 Glut	sample_381	1	80.0	163.0	83.0
222 PB Evx2 Glut	sample_382	1	121.0	163.0	42.0
222 PB Evx2 Glut	sample_384	1	146.0	163.0	17.0
222 PB Evx2 Glut	sample_385	1	147.0	163.0	16.0
222 PB Evx2 Glut	sample_387	1	187.0	163.0	-24.0
222 PB Evx2 Glut	sample_388	1	230.0	163.0	-67.0
222 PB Evx2 Glut	sample_39	1	127.0	163.0	36.0
222 PB Evx2 Glut	sample_390	1	136.0	163.0	27.0
222 PB Evx2 Glut	sample_391	1	134.0	163.0	29.0
222 PB Evx2 Glut	sample_392	1	112.0	163.0	51.0
222 PB Evx2 Glut	sample_393	1	136.0	163.0	27.0
222 PB Evx2 Glut	sample_394	1	148.0	163.0	15.0
222 PB Evx2 Glut	sample_395	1	153.0	163.0	10.0
222 PB Evx2 Glut	sample_396	1	137.0	163.0	26.0
222 PB Evx2 Glut	sample_397	1	152.0	163.0	11.0
222 PB Evx2 Glut	sample_398	1	175.0	163.0	-12.0
222 PB Evx2 Glut	sample_399	1	140.0	163.0	23.0
222 PB Evx2 Glut	sample_4	1	161.0	163.0	2.0
222 PB Evx2 Glut	sample_40	1	147.0	163.0	16.0
222 PB Evx2 Glut	sample_400	1	114.0	163.0	49.0
222 PB Evx2 Glut	sample_401	1	112.0	163.0	51.0
222 PB Evx2 Glut	sample_402	1	132.0	163.0	31.0
222 PB Evx2 Glut	sample_403	1	154.0	163.0	9.0
222 PB Evx2 Glut	sample_404	1	136.0	163.0	27.0
222 PB Evx2 Glut	sample_405	1	93.0	163.0	70.0
222 PB Evx2 Glut	sample_406	1	199.0	163.0	-36.0
222 PB Evx2 Glut	sample_407	1	145.0	163.0	18.0
222 PB Evx2 Glut	sample_408	1	153.0	163.0	10.0
222 PB Evx2 Glut	sample_409	1	196.0	163.0	-33.0
222 PB Evx2 Glut	sample_41	1	80.0	163.0	83.0
222 PB Evx2 Glut	sample_411	1	150.0	163.0	13.0
222 PB Evx2 Glut	sample_412	1	183.0	163.0	-20.0
222 PB Evx2 Glut	sample_413	1	103.0	163.0	60.0
222 PB Evx2 Glut	sample_415	1	158.0	163.0	5.0
222 PB Evx2 Glut	sample_416	1	126.0	163.0	37.0
222 PB Evx2 Glut	sample_417	1	152.0	163.0	11.0
222 PB Evx2 Glut	sample_418	1	184.0	163.0	-21.0
222 PB Evx2 Glut	sample_419	1	126.0	163.0	37.0
222 PB Evx2 Glut	sample_42	1	169.0	163.0	-6.0
222 PB Evx2 Glut	sample_420	1	167.0	163.0	-4.0
222 PB Evx2 Glut	sample_421	1	145.0	163.0	18.0
222 PB Evx2 Glut	sample_422	1	137.0	163.0	26.0
222 PB Evx2 Glut	sample_423	1	117.0	163.0	46.0
222 PB Evx2 Glut	sample_424	1	203.0	163.0	-40.0
222 PB Evx2 Glut	sample_425	1	148.0	163.0	15.0
222 PB Evx2 Glut	sample_426	1	157.0	163.0	6.0
222 PB Evx2 Glut	sample_427	1	107.0	163.0	56.0
222 PB Evx2 Glut	sample_428	1	142.0	163.0	21.0
222 PB Evx2 Glut	sample_429	1	150.0	163.0	13.0
222 PB Evx2 Glut	sample_430	1	207.0	163.0	-44.0
222 PB Evx2 Glut	sample_431	1	91.0	163.0	72.0
222 PB Evx2 Glut	sample_432	1	151.0	163.0	12.0
222 PB Evx2 Glut	sample_433	1	164.0	163.0	-1.0
222 PB Evx2 Glut	sample_434	1	198.0	163.0	-35.0
222 PB Evx2 Glut	sample_435	1	158.0	163.0	5.0
222 PB Evx2 Glut	sample_436	1	193.0	163.0	-30.0
222 PB Evx2 Glut	sample_438	1	130.0	163.0	33.0
222 PB Evx2 Glut	sample_439	1	75.0	163.0	88.0
222 PB Evx2 Glut	sample_44	1	145.0	163.0	18.0
222 PB Evx2 Glut	sample_440	1	155.0	163.0	8.0
222 PB Evx2 Glut	sample_441	1	133.0	163.0	30.0
222 PB Evx2 Glut	sample_442	1	152.0	163.0	11.0
222 PB Evx2 Glut	sample_443	1	134.0	163.0	29.0
222 PB Evx2 Glut	sample_444	1	156.0	163.0	7.0
222 PB Evx2 Glut	sample_445	1	196.0	163.0	-33.0
222 PB Evx2 Glut	sample_446	1	131.0	163.0	32.0
222 PB Evx2 Glut	sample_447	1	172.0	163.0	-9.0
222 PB Evx2 Glut	sample_448	1	75.0	163.0	88.0
222 PB Evx2 Glut	sample_449	1	205.0	163.0	-42.0
222 PB Evx2 Glut	sample_45	1	157.0	163.0	6.0
222 PB Evx2 Glut	sample_450	1	176.0	163.0	-13.0
222 PB Evx2 Glut	sample_451	1	164.0	163.0	-1.0
222 PB Evx2 Glut	sample_452	1	124.0	163.0	39.0
222 PB Evx2 Glut	sample_453	1	132.0	163.0	31.0
222 PB Evx2 Glut	sample_454	1	91.0	163.0	72.0
222 PB Evx2 Glut	sample_455	1	153.0	163.0	10.0
222 PB Evx2 Glut	sample_456	1	145.0	163.0	18.0
222 PB Evx2 Glut	sample_457	1	147.0	163.0	16.0
222 PB Evx2 Glut	sample_46	1	79.0	163.0	84.0
222 PB Evx2 Glut	sample_460	1	134.0	163.0	29.0
222 PB Evx2 Glut	sample_461	1	102.0	163.0	61.0
222 PB Evx2 Glut	sample_463	1	180.0	163.0	-17.0
222 PB Evx2 Glut	sample_464	1	75.0	163.0	88.0
222 PB Evx2 Glut	sample_465	1	111.0	163.0	52.0
222 PB Evx2 Glut	sample_466	1	103.0	163.0	60.0
222 PB Evx2 Glut	sample_469	1	116.0	163.0	47.0
222 PB Evx2 Glut	sample_47	1	135.0	163.0	28.0
222 PB Evx2 Glut	sample_471	1	171.0	163.0	-8.0
222 PB Evx2 Glut	sample_472	1	125.0	163.0	38.0
222 PB Evx2 Glut	sample_473	1	119.0	163.0	44.0
222 PB Evx2 Glut	sample_474	1	144.0	163.0	19.0
222 PB Evx2 Glut	sample_475	1	109.0	163.0	54.0
222 PB Evx2 Glut	sample_476	1	107.0	163.0	56.0
222 PB Evx2 Glut	sample_477	1	123.0	163.0	40.0
222 PB Evx2 Glut	sample_478	1	120.0	163.0	43.0
222 PB Evx2 Glut	sample_479	1	114.0	163.0	49.0
222 PB Evx2 Glut	sample_48	1	88.0	163.0	75.0
222 PB Evx2 Glut	sample_480	1	155.0	163.0	8.0
222 PB Evx2 Glut	sample_481	1	142.0	163.0	21.0
222 PB Evx2 Glut	sample_482	1	134.0	163.0	29.0
222 PB Evx2 Glut	sample_483	1	171.0	163.0	-8.0
222 PB Evx2 Glut	sample_484	1	126.0	163.0	37.0
222 PB Evx2 Glut	sample_485	1	159.0	163.0	4.0
222 PB Evx2 Glut	sample_486	1	169.0	163.0	-6.0
222 PB Evx2 Glut	sample_487	1	115.0	163.0	48.0
222 PB Evx2 Glut	sample_488	1	118.0	163.0	45.0
222 PB Evx2 Glut	sample_49	1	104.0	163.0	59.0
222 PB Evx2 Glut	sample_490	1	118.0	163.0	45.0
222 PB Evx2 Glut	sample_491	1	150.0	163.0	13.0
222 PB Evx2 Glut	sample_494	1	151.0	163.0	12.0
222 PB Evx2 Glut	sample_495	1	113.0	163.0	50.0
222 PB Evx2 Glut	sample_496	1	180.0	163.0	-17.0
222 PB Evx2 Glut	sample_497	1	189.0	163.0	-26.0
222 PB Evx2 Glut	sample_498	1	114.0	163.0	49.0
222 PB Evx2 Glut	sample_499	1	165.0	163.0	-2.0
222 PB Evx2 Glut	sample_5	1	157.0	163.0	6.0
222 PB Evx2 Glut	sample_50	1	108.0	163.0	55.0
222 PB Evx2 Glut	sample_500	1	160.0	163.0	3.0
222 PB Evx2 Glut	sample_51	1	146.0	163.0	17.0
222 PB Evx2 Glut	sample_52	1	126.0	163.0	37.0
222 PB Evx2 Glut	sample_54	1	104.0	163.0	59.0
222 PB Evx2 Glut	sample_55	1	85.0	163.0	78.0
222 PB Evx2 Glut	sample_56	1	149.0	163.0	14.0
222 PB Evx2 Glut	sample_57	1	109.0	163.0	54.0
222 PB Evx2 Glut	sample_58	1	141.0	163.0	22.0
222 PB Evx2 Glut	sample_59	1	137.0	163.0	26.0
222 PB Evx2 Glut	sample_6	1	71.0	163.0	92.0
222 PB Evx2 Glut	sample_60	1	161.0	163.0	2.0
222 PB Evx2 Glut	sample_61	1	80.0	163.0	83.0
222 PB Evx2 Glut	sample_62	1	101.0	163.0	62.0
222 PB Evx2 Glut	sample_63	1	135.0	163.0	28.0
222 PB Evx2 Glut	sample_64	1	119.0	163.0	44.0
222 PB Evx2 Glut	sample_65	1	148.0	163.0	15.0
222 PB Evx2 Glut	sample_66	1	169.0	163.0	-6.0
222 PB Evx2 Glut	sample_67	1	130.0	163.0	33.0
222 PB Evx2 Glut	sample_68	1	97.0	163.0	66.0
222 PB Evx2 Glut	sample_69	1	116.0	163.0	47.0
222 PB Evx2 Glut	sample_7	1	165.0	163.0	-2.0
222 PB Evx2 Glut	sample_70	1	149.0	163.0	14.0
222 PB Evx2 Glut	sample_71	1	152.0	163.0	11.0
222 PB Evx2 Glut	sample_72	1	94.0	163.0	69.0
222 PB Evx2 Glut	sample_74	1	157.0	163.0	6.0
222 PB Evx2 Glut	sample_75	1	175.0	163.0	-12.0
222 PB Evx2 Glut	sample_76	1	128.0	163.0	35.0
222 PB Evx2 Glut	sample_77	1	117.0	163.0	46.0
222 PB Evx2 Glut	sample_79	1	136.0	163.0	27.0
222 PB Evx2 Glut	sample_8	1	116.0	163.0	47.0
222 PB Evx2 Glut	sample_80	1	178.0	163.0	-15.0
222 PB Evx2 Glut	sample_81	1	135.0	163.0	28.0
222 PB Evx2 Glut	sample_83	1	163.0	163.0	0.0
222 PB Evx2 Glut	sample_84	1	145.0	163.0	18.0
222 PB Evx2 Glut	sample_85	1	152.0	163.0	11.0
222 PB Evx2 Glut	sample_86	1	175.0	163.0	-12.0
222 PB Evx2 Glut	sample_88	1	110.0	163.0	53.0
222 PB Evx2 Glut	sample_9	1	73.0	163.0	90.0
222 PB Evx2 Glut	sample_90	1	134.0	163.0	29.0
222 PB Evx2 Glut	sample_91	1	105.0	163.0	58.0
222 PB Evx2 Glut	sample_92	1	146.0	163.0	17.0
222 PB Evx2 Glut	sample_93	1	129.0	163.0	34.0
222 PB Evx2 Glut	sample_94	1	86.0	163.0	77.0
222 PB Evx2 Glut	sample_95	1	67.0	163.0	96.0
222 PB Evx2 Glut	sample_96	1	170.0	163.0	-7.0
222 PB Evx2 Glut	sample_97	1	163.0	163.0	0.0
222 PB Evx2 Glut	sample_98	1	153.0	163.0	10.0
222 PB Evx2 Glut	sample_99	1	146.0	163.0	17.0
256 SPVC Mafa Glut	sample_1	1	191.0	195.0	4.0
256 SPVC Mafa Glut	sample_10	1	168.0	195.0	27.0
256 SPVC Mafa Glut	sample_100	1	169.0	195.0	26.0
256 SPVC Mafa Glut	sample_101	1	188.0	195.0	7.0
256 SPVC Mafa Glut	sample_102	1	178.0	195.0	17.0
256 SPVC Mafa Glut	sample_103	1	173.0	195.0	22.0
256 SPVC Mafa Glut	sample_104	1	182.0	195.0	13.0
256 SPVC Mafa Glut	sample_105	1	203.0	195.0	-8.0
256 SPVC Mafa Glut	sample_106	1	177.0	195.0	18.0
256 SPVC Mafa Glut	sample_107	1	174.0	195.0	21.0
256 SPVC Mafa Glut	sample_108	1	156.0	195.0	39.0
256 SPVC Mafa Glut	sample_109	1	211.0	195.0	-16.0
256 SPVC Mafa Glut	sample_11	1	175.0	195.0	20.0
256 SPVC Mafa Glut	sample_110	1	181.0	195.0	14.0
256 SPVC Mafa Glut	sample_111	1	194.0	195.0	1.0
256 SPVC Mafa Glut	sample_113	1	179.0	195.0	16.0
256 SPVC Mafa Glut	sample_114	1	165.0	195.0	30.0
256 SPVC Mafa Glut	sample_115	1	224.0	195.0	-29.0
256 SPVC Mafa Glut	sample_116	1	174.0	195.0	21.0
256 SPVC Mafa Glut	sample_117	1	171.0	195.0	24.0
256 SPVC Mafa Glut	sample_118	1	168.0	195.0	27.0
256 SPVC Mafa Glut	sample_119	1	151.0	195.0	44.0
256 SPVC Mafa Glut	sample_12	1	191.0	195.0	4.0
256 SPVC Mafa Glut	sample_120	1	235.0	195.0	-40.0
256 SPVC Mafa Glut	sample_121	1	185.0	195.0	10.0
256 SPVC Mafa Glut	sample_122	1	78.0	195.0	117.0
256 SPVC Mafa Glut	sample_124	1	184.0	195.0	11.0
256 SPVC Mafa Glut	sample_125	1	205.0	195.0	-10.0
256 SPVC Mafa Glut	sample_127	1	193.0	195.0	2.0
256 SPVC Mafa Glut	sample_128	1	168.0	195.0	27.0
256 SPVC Mafa Glut	sample_129	1	160.0	195.0	35.0
256 SPVC Mafa Glut	sample_13	1	216.0	195.0	-21.0
256 SPVC Mafa Glut	sample_130	1	195.0	195.0	0.0
256 SPVC Mafa Glut	sample_131	1	175.0	195.0	20.0
256 SPVC Mafa Glut	sample_133	1	188.0	195.0	7.0
256 SPVC Mafa Glut	sample_134	1	155.0	195.0	40.0
256 SPVC Mafa Glut	sample_135	1	190.0	195.0	5.0
256 SPVC Mafa Glut	sample_136	1	134.0	195.0	61.0
256 SPVC Mafa Glut	sample_137	1	202.0	195.0	-7.0
256 SPVC Mafa Glut	sample_138	1	133.0	195.0	62.0
256 SPVC Mafa Glut	sample_139	1	113.0	195.0	82.0
256 SPVC Mafa Glut	sample_14	1	172.0	195.0	23.0
256 SPVC Mafa Glut	sample_140	1	185.0	195.0	10.0
256 SPVC Mafa Glut	sample_142	1	186.0	195.0	9.0
256 SPVC Mafa Glut	sample_143	1	197.0	195.0	-2.0
256 SPVC Mafa Glut	sample_144	1	180.0	195.0	15.0
256 SPVC Mafa Glut	sample_145	1	147.0	195.0	48.0
256 SPVC Mafa Glut	sample_146	1	176.0	195.0	19.0
256 SPVC Mafa Glut	sample_147	1	203.0	195.0	-8.0
256 SPVC Mafa Glut	sample_148	1	166.0	195.0	29.0
256 SPVC Mafa Glut	sample_149	1	163.0	195.0	32.0
256 SPVC Mafa Glut	sample_15	1	124.0	195.0	71.0
256 SPVC Mafa Glut	sample_150	1	182.0	195.0	13.0
256 SPVC Mafa Glut	sample_151	1	184.0	195.0	11.0
256 SPVC Mafa Glut	sample_152	1	166.0	195.0	29.0
256 SPVC Mafa Glut	sample_153	1	174.0	195.0	21.0
256 SPVC Mafa Glut	sample_154	1	137.0	195.0	58.0
256 SPVC Mafa Glut	sample_155	1	180.0	195.0	15.0
256 SPVC Mafa Glut	sample_156	1	163.0	195.0	32.0
256 SPVC Mafa Glut	sample_157	1	199.0	195.0	-4.0
256 SPVC Mafa Glut	sample_158	1	186.0	195.0	9.0
256 SPVC Mafa Glut	sample_159	1	204.0	195.0	-9.0
256 SPVC Mafa Glut	sample_16	1	94.0	195.0	101.0
256 SPVC Mafa Glut	sample_160	1	137.0	195.0	58.0
256 SPVC Mafa Glut	sample_161	1	174.0	195.0	21.0
256 SPVC Mafa Glut	sample_162	1	221.0	195.0	-26.0
256 SPVC Mafa Glut	sample_163	1	176.0	195.0	19.0
256 SPVC Mafa Glut	sample_164	1	153.0	195.0	42.0
256 SPVC Mafa Glut	sample_165	1	171.0	195.0	24.0
256 SPVC Mafa Glut	sample_166	1	219.0	195.0	-24.0
256 SPVC Mafa Glut	sample_167	1	186.0	195.0	9.0
256 SPVC Mafa Glut	sample_169	1	164.0	195.0	31.0
256 SPVC Mafa Glut	sample_17	1	183.0	195.0	12.0
256 SPVC Mafa Glut	sample_171	1	184.0	195.0	11.0
256 SPVC Mafa Glut	sample_172	1	187.0	195.0	8.0
256 SPVC Mafa Glut	sample_173	1	167.0	195.0	28.0
256 SPVC Mafa Glut	sample_174	1	91.0	195.0	104.0
256 SPVC Mafa Glut	sample_176	1	235.0	195.0	-40.0
256 SPVC Mafa Glut	sample_177	1	190.0	195.0	5.0
256 SPVC Mafa Glut	sample_178	1	191.0	195.0	4.0
256 SPVC Mafa Glut	sample_179	1	192.0	195.0	3.0
256 SPVC Mafa Glut	sample_18	1	157.0	195.0	38.0
256 SPVC Mafa Glut	sample_180	1	140.0	195.0	55.0
256 SPVC Mafa Glut	sample_181	1	178.0	195.0	17.0
256 SPVC Mafa Glut	sample_182	1	108.0	195.0	87.0
256 SPVC Mafa Glut	sample_183	1	191.0	195.0	4.0
256 SPVC Mafa Glut	sample_185	1	211.0	195.0	-16.0
256 SPVC Mafa Glut	sample_186	1	189.0	195.0	6.0
256 SPVC Mafa Glut	sample_187	1	193.0	195.0	2.0
256 SPVC Mafa Glut	sample_188	1	117.0	195.0	78.0
256 SPVC Mafa Glut	sample_189	1	182.0	195.0	13.0
256 SPVC Mafa Glut	sample_19	1	178.0	195.0	17.0
256 SPVC Mafa Glut	sample_190	1	191.0	195.0	4.0
256 SPVC Mafa Glut	sample_191	1	171.0	195.0	24.0
256 SPVC Mafa Glut	sample_192	1	176.0	195.0	19.0
256 SPVC Mafa Glut	sample_193	1	100.0	195.0	95.0
256 SPVC Mafa Glut	sample_194	1	188.0	195.0	7.0
256 SPVC Mafa Glut	sample_195	1	186.0	195.0	9.0
256 SPVC Mafa Glut	sample_196	1	94.0	195.0	101.0
256 SPVC Mafa Glut	sample_197	1	194.0	195.0	1.0
256 SPVC Mafa Glut	sample_198	1	181.0	195.0	14.0
256 SPVC Mafa Glut	sample_199	1	183.0	195.0	12.0
256 SPVC Mafa Glut	sample_2	1	160.0	195.0	35.0
256 SPVC Mafa Glut	sample_20	1	159.0	195.0	36.0
256 SPVC Mafa Glut	sample_200	1	132.0	195.0	63.0
256 SPVC Mafa Glut	sample_201	1	162.0	195.0	33.0
256 SPVC Mafa Glut	sample_202	1	195.0	195.0	0.0
256 SPVC Mafa Glut	sample_203	1	182.0	195.0	13.0
256 SPVC Mafa Glut	sample_204	1	169.0	195.0	26.0
256 SPVC Mafa Glut	sample_205	1	162.0	195.0	33.0
256 SPVC Mafa Glut	sample_206	1	267.0	195.0	-72.0
256 SPVC Mafa Glut	sample_207	1	276.0	195.0	-81.0
256 SPVC Mafa Glut	sample_208	1	170.0	195.0	25.0
256 SPVC Mafa Glut	sample_209	1	171.0	195.0	24.0
256 SPVC Mafa Glut	sample_21	1	87.0	195.0	108.0
256 SPVC Mafa Glut	sample_210	1	214.0	195.0	-19.0
256 SPVC Mafa Glut	sample_211	1	166.0	195.0	29.0
256 SPVC Mafa Glut	sample_212	1	147.0	195.0	48.0
256 SPVC Mafa Glut	sample_213	1	150.0	195.0	45.0
256 SPVC Mafa Glut	sample_214	1	145.0	195.0	50.0
256 SPVC Mafa Glut	sample_215	1	185.0	195.0	10.0
256 SPVC Mafa Glut	sample_216	1	136.0	195.0	59.0
256 SPVC Mafa Glut	sample_217	1	205.0	195.0	-10.0
256 SPVC Mafa Glut	sample_218	1	167.0	195.0	28.0
256 SPVC Mafa Glut	sample_219	1	169.0	195.0	26.0
256 SPVC Mafa Glut	sample_22	1	179.0	195.0	16.0
256 SPVC Mafa Glut	sample_220	1	173.0	195.0	22.0
256 SPVC Mafa Glut	sample_222	1	141.0	195.0	54.0
256 SPVC Mafa Glut	sample_223	1	179.0	195.0	16.0
256 SPVC Mafa Glut	sample_224	1	161.0	195.0	34.0
256 SPVC Mafa Glut	sample_225	1	85.0	195.0	110.0
256 SPVC Mafa Glut	sample_226	1	174.0	195.0	21.0
256 SPVC Mafa Glut	sample_227	1	189.0	195.0	6.0
256 SPVC Mafa Glut	sample_228	1	137.0	195.0	58.0
256 SPVC Mafa Glut	sample_229	1	203.0	195.0	-8.0
256 SPVC Mafa Glut	sample_23	1	166.0	195.0	29.0
256 SPVC Mafa Glut	sample_230	1	200.0	195.0	-5.0
256 SPVC Mafa Glut	sample_231	1	164.0	195.0	31.0
256 SPVC Mafa Glut	sample_232	1	184.0	195.0	11.0
256 SPVC Mafa Glut	sample_233	1	187.0	195.0	8.0
256 SPVC Mafa Glut	sample_234	1	174.0	195.0	21.0
256 SPVC Mafa Glut	sample_235	1	212.0	195.0	-17.0
256 SPVC Mafa Glut	sample_236	1	170.0	195.0	25.0
256 SPVC Mafa Glut	sample_237	1	68.0	195.0	127.0
256 SPVC Mafa Glut	sample_238	1	158.0	195.0	37.0
256 SPVC Mafa Glut	sample_239	1	188.0	195.0	7.0
256 SPVC Mafa Glut	sample_24	1	185.0	195.0	10.0
256 SPVC Mafa Glut	sample_240	1	175.0	195.0	20.0
256 SPVC Mafa Glut	sample_241	1	204.0	195.0	-9.0
256 SPVC Mafa Glut	sample_242	1	161.0	195.0	34.0
256 SPVC Mafa Glut	sample_243	1	171.0	195.0	24.0
256 SPVC Mafa Glut	sample_244	1	115.0	195.0	80.0
256 SPVC Mafa Glut	sample_245	1	198.0	195.0	-3.0
256 SPVC Mafa Glut	sample_246	1	167.0	195.0	28.0
256 SPVC Mafa Glut	sample_247	1	108.0	195.0	87.0
256 SPVC Mafa Glut	sample_248	1	83.0	195.0	112.0
256 SPVC Mafa Glut	sample_25	1	175.0	195.0	20.0
256 SPVC Mafa Glut	sample_250	1	164.0	195.0	31.0
256 SPVC Mafa Glut	sample_251	1	188.0	195.0	7.0
256 SPVC Mafa Glut	sample_252	1	177.0	195.0	18.0
256 SPVC Mafa Glut	sample_253	1	190.0	195.0	5.0
256 SPVC Mafa Glut	sample_254	1	193.0	195.0	2.0
256 SPVC Mafa Glut	sample_255	1	138.0	195.0	57.0
256 SPVC Mafa Glut	sample_256	1	188.0	195.0	7.0
256 SPVC Mafa Glut	sample_257	1	215.0	195.0	-20.0
256 SPVC Mafa Glut	sample_258	1	190.0	195.0	5.0
256 SPVC Mafa Glut	sample_259	1	180.0	195.0	15.0
256 SPVC Mafa Glut	sample_26	1	160.0	195.0	35.0
256 SPVC Mafa Glut	sample_260	1	169.0	195.0	26.0
256 SPVC Mafa Glut	sample_261	1	114.0	195.0	81.0
256 SPVC Mafa Glut	sample_262	1	176.0	195.0	19.0
256 SPVC Mafa Glut	sample_263	1	161.0	195.0	34.0
256 SPVC Mafa Glut	sample_264	1	180.0	195.0	15.0
256 SPVC Mafa Glut	sample_265	1	133.0	195.0	62.0
256 SPVC Mafa Glut	sample_266	1	170.0	195.0	25.0
256 SPVC Mafa Glut	sample_267	1	183.0	195.0	12.0
256 SPVC Mafa Glut	sample_268	1	153.0	195.0	42.0
256 SPVC Mafa Glut	sample_269	1	233.0	195.0	-38.0
256 SPVC Mafa Glut	sample_27	1	83.0	195.0	112.0
256 SPVC Mafa Glut	sample_270	1	68.0	195.0	127.0
256 SPVC Mafa Glut	sample_271	1	183.0	195.0	12.0
256 SPVC Mafa Glut	sample_272	1	163.0	195.0	32.0
256 SPVC Mafa Glut	sample_273	1	94.0	195.0	101.0
256 SPVC Mafa Glut	sample_274	1	197.0	195.0	-2.0
256 SPVC Mafa Glut	sample_275	1	105.0	195.0	90.0
256 SPVC Mafa Glut	sample_276	1	218.0	195.0	-23.0
256 SPVC Mafa Glut	sample_277	1	95.0	195.0	100.0
256 SPVC Mafa Glut	sample_278	1	181.0	195.0	14.0
256 SPVC Mafa Glut	sample_279	1	148.0	195.0	47.0
256 SPVC Mafa Glut	sample_28	1	176.0	195.0	19.0
